Sample_ID,Pathogen_Name,Pathogen_Type,Temperature (°C),pH,BOD (mg/L),Dissolved_Oxygen (mg/L),ORP (mV),Salinity (‰),Turbidity (NTU),Total_Coliform (MPN/100mL),Fecal_Coliform (MPN/100mL),Severity_Factor (1-10),Contagiousness_Factor (1-10),Outbreak_Factor (1-10)
WQ-99962-WIN,Vibrio cholerae,Bacterial,27.68947015091962,8.738855795892075,9.377547795371846,1.9578207237980045,97.83638029284484,11.440512096458107,54.551947003453705,19592.52171549567,54219.795258632235,8.0,7.0,10.0
WQ-29031-SUM,Vibrio cholerae,Bacterial,75.57679987047081,9.369345527319293,11.200587988067964,0.4760538470778888,14.119554768271914,15.228165163854033,34.35238740145565,76672.8135027109,14141.057617418282,8.0,7.0,8.202526352558841
WQ-91404-SUM,Dengue Virus,Viral,46.398898796009355,9.158450768298989,3.9963583066132013,4.701393342253994,64.52298741840407,0.33717607591801285,3.622261486798593,503.6431272175307,0.0,7.0,8.0,3.3366054702541668
WQ-20702-SUM,E. coli O157:H7,Bacterial,46.11705660950028,5.807182154287853,5.736974444718991,2.4370004299126875,7.303838718456176,2.7421391925821887,4.890792998997905,17275.945696829705,7628.179955887384,7.0,7.0,8.425843966202088
WQ-79396-POS,Norovirus,Viral,53.42567594627678,1.3500774376135118,4.242441521560476,5.979850739892691,248.33462099078994,0.42955977436726944,7.104936851537112,2818.5380456861144,536.4362269624448,7.0,9.0,7.728523052432887
WQ-93204-POS,Plasmodium falciparum,Parasitic,25.831047829826932,7.892884186336424,8.42618273249738,5.76338735402447,3.3040358952457876,2.9284045083639754,2.575366923487853,683.6954560011834,0.0,9.0,9.0,7.485550405787859
WQ-28185-POS,Salmonella typhi,Bacterial,32.66079615743481,6.8916551323573385,4.478844854332833,3.613265805070464,11.708366694256721,5.288196898593407,41.72880703282985,6711.604703054031,464.98112426802106,7.0,8.0,7.753173942762885
WQ-55720-POS,Shigella,Bacterial,22.46397928913926,5.440634936304568,3.848592673563491,5.288819281673339,36.80727908879933,0.6209459009060144,37.11715616110912,11198.61388204801,4153.973214453411,6.5,7.5,8.312761213267926
WQ-18037-MON,Salmonella typhi,Bacterial,21.869518076911145,10.34659184700303,8.667964092087427,3.8752076803642073,-54.69994572381509,5.444197223099224,33.26330496652759,33978.87963723352,3377.0184792533164,7.0,8.0,5.645875514409831
WQ-19714-WIN,Salmonella typhi,Bacterial,17.625682730080847,4.06604577509002,5.313739313767623,1.3765231584507038,1.301158530167204,6.036301482733917,3.9105604964387632,956.8100820627972,201.61680973896122,7.0,8.0,10.0
WQ-37557-WIN,E. coli O157:H7,Bacterial,29.926692439147672,9.532684600685817,4.4839609694681375,6.307415212476777,103.8432501221697,1.6168379914768447,5.4613748075498725,4211.36193690062,11532.61519739847,7.0,7.0,8.170866477095114
WQ-42403-MON,Shigella,Bacterial,24.32470973417873,5.891860507370368,5.567675991099093,2.336654730076944,56.69319953065215,2.349142516008111,59.13639430649326,21916.906231116896,12347.465853543858,6.5,7.5,8.872438327935019
WQ-69015-SUM,Salmonella typhi,Bacterial,28.784948677908226,9.283472435001752,9.897382525717422,0.5783584588722614,-53.06786128601831,2.336719547995444,25.931067116216063,14021.273956617228,12099.062675434096,7.0,8.0,5.351372007994181
WQ-94935-MON,E. coli O157:H7,Bacterial,35.13521577788121,5.369537499319484,6.40652890968628,0.6058730051736873,232.73569798145897,4.5247838849125435,64.30290869787873,5592.583087847321,13951.029288639476,7.0,7.0,8.014608135449514
WQ-20470-SUM,Salmonella typhi,Bacterial,47.80766156820221,7.9603447726033165,5.813207786772561,3.906585485697318,146.34215535756644,3.044926034338001,6.022423678104269,12754.607173964057,6429.625939773715,7.0,8.0,8.41667559721728
WQ-84040-WIN,Plasmodium falciparum,Parasitic,35.41261189201309,4.273008855752465,6.139616099405801,5.747318910628352,12.290311037459311,0.33685836002662395,2.8595186570325826,522.8489877367199,0.0,9.0,9.0,8.644754933122776
WQ-71932-WIN,Salmonella typhi,Bacterial,29.477232402036655,4.289375999677121,6.885793462518712,1.8493232924290175,148.983594639319,2.4009313536692574,8.190533963932243,8246.347172358022,4434.953357322183,7.0,8.0,3.8550963309799506
WQ-41653-POS,Vibrio cholerae,Bacterial,30.804161676614548,3.953216971691635,4.909550627178905,1.833244815190893,-163.14693742870773,6.655787551165725,42.807524236419624,16589.26825980856,6864.7741487242265,8.0,7.0,10.0
WQ-96220-POS,Shigella,Bacterial,29.37159623187079,5.5926878995389835,4.117633875245428,4.860719179313477,105.73664267363645,3.3892675687869596,28.538512982220492,10715.703913081872,3111.127699314492,6.5,7.5,5.4574936400773435
WQ-29048-SUM,Shigella,Bacterial,25.088289945988613,4.121635667920962,6.032089158222639,1.565006276329318,110.58345398622652,2.4421078709915767,39.3510270654212,1577.1189942053938,6789.543659937477,6.5,7.5,6.920715398989536
WQ-38816-MON,Salmonella typhi,Bacterial,37.18783984895958,12.331505917315347,3.7456523011139757,3.8554936777661166,150.80154708560727,4.489732563591811,101.26877974692731,6183.863028579148,1542.6684079779222,7.0,8.0,8.658776512541369
WQ-49757-WIN,Salmonella typhi,Bacterial,16.11660936029051,4.4818044850614545,3.8036906091653013,1.2449275187294953,164.55244723877394,5.706941284323098,14.620030181647977,1254.5969142159436,4015.1437504422124,7.0,8.0,8.26872184676265
WQ-42855-WIN,Clean Water,None,21.487106394573477,8.028628043436813,0.7691215983242409,7.924740070463391,390.78655838293906,0.4745852778990975,0.603804544082203,744.1944101549723,0.0,0.0,0.0,2.819996484788041
WQ-58915-SUM,Clean Water,None,19.21107726581386,7.396030948782036,1.3976907000202132,4.259025790178067,478.3164353283348,0.42321768422540507,1.5974552046649106,677.9094182392373,0.0,0.0,0.0,1.066939512331058
WQ-38385-WIN,Dengue Virus,Viral,27.82054391686717,7.355026319279018,4.427531179003415,9.3318950604289,111.49353170555445,0.4691497403340901,2.048173668567598,634.6502464137418,0.0,7.0,8.0,7.62709729516456
WQ-71624-WIN,Vibrio cholerae,Bacterial,28.065380676079076,7.353089682799018,7.449600165668929,0.8646253633569326,-99.92855220651725,6.733434511928893,31.159462458038938,3438.7719167319715,7731.649837071412,8.0,7.0,9.931730292749632
WQ-75650-MON,Salmonella typhi,Bacterial,20.56884551718706,7.72087367973857,6.508685643052645,2.667303082073932,115.9340366612754,3.0590279336225783,32.454335158594546,18649.189210554723,1751.2564889146324,7.0,8.0,8.956912781561945
WQ-21697-SUM,Vibrio cholerae,Bacterial,46.09387773930554,7.262450895315395,12.036616516182967,2.653169679040975,-233.73874477260796,23.612630078038425,26.570999955042893,23041.45946503666,21211.11789845891,8.0,7.0,10.0
WQ-49621-MON,Salmonella typhi,Bacterial,25.2530369922716,6.792782357245282,5.6653607946321465,3.4621242558126117,151.34697948946695,1.6375063936344996,87.62270803444602,6625.5190052339,5441.375449481022,7.0,8.0,9.709314597064589
WQ-52512-MON,Plasmodium falciparum,Parasitic,36.67191105770834,9.994767708834548,5.612289520342566,2.4758299432419744,56.231989624267584,0.9560714463618369,24.80551649073172,501.9215180286112,0.0,9.0,9.0,6.509601697506924
WQ-61405-SUM,Vibrio cholerae,Bacterial,40.18228310583171,6.775526049936193,9.276142531253175,1.29728404624234,-85.3368058201044,13.08294431577919,86.32039750035861,37376.61168284455,8221.352661763998,8.0,7.0,10.0
WQ-81662-POS,E. coli O157:H7,Bacterial,44.67409615908405,2.862019590753544,5.1327641121817065,5.019085256070138,27.118838628736086,0.5256489645931703,53.612960903873045,14878.212152677435,6199.513698389732,6.5,7.5,10.0
WQ-58862-WIN,Dengue Virus,Viral,15.561848049603958,6.394683712037919,2.5694050192336184,6.136680091729085,114.89174266320319,0.4740320577241835,0.3549783918137217,336.45016216866566,0.0,7.0,8.0,7.1790391443114565
WQ-15825-MON,Vibrio cholerae,Bacterial,34.50231276191845,6.557073713266217,3.7111629402362345,2.254201972294047,-143.4305190912018,19.03509919262251,270.8120620732476,14185.25989300199,3987.4380331948378,8.0,7.0,8.954386517140717
WQ-86827-MON,Clean Water,None,10.568147621939756,8.871049739958208,1.4054320006703158,3.138941249288512,755.6939188725894,0.2752111697963653,10.282015302031443,422.75969691657207,0.0,0.0,0.0,4.99047168905067
WQ-29678-WIN,Salmonella typhi,Bacterial,16.031300670628312,4.288253137804802,7.729344451406028,3.7043947172160103,223.16097622504464,0.4069956989019974,15.606719383803211,1545.5491538783515,1167.602243373458,7.0,8.0,7.002207726742616
WQ-75363-SUM,Shigella,Bacterial,53.95791272627493,8.152651218875965,6.1159383646775165,1.0010100142010694,-28.28079206776637,3.1751762338748657,42.468872326685506,11813.448007034083,10492.271453371273,6.5,7.5,8.854376970215476
WQ-24803-SUM,Shigella,Bacterial,38.1071687541261,4.88072095800484,7.212546198542807,3.491125993141529,75.26198024253239,0.6527844314300049,36.833384784577575,2797.9281098470724,2620.7838608671746,6.5,7.5,10.0
WQ-92185-SUM,Shigella,Bacterial,42.46353115890604,5.725151413604736,9.286223505901908,4.1106019910772025,131.68357275493605,3.380389898127284,49.65832514010967,14584.77955016686,7085.979925722438,6.5,7.5,9.0593780303591
WQ-27044-WIN,Vibrio cholerae,Bacterial,23.916531986222665,5.388515061454827,8.771552584417874,2.643848792584332,-143.56955638623876,33.01374571615807,10.634823993054347,2951.1169530547018,10623.707614843735,8.0,7.0,10.0
WQ-32677-SUM,Dengue Virus,Viral,45.488740406070015,6.2362923993663015,2.273059869532525,3.3027039924063333,51.64004801938464,0.7521055734079772,4.769948310203708,683.6725289392549,0.0,7.0,8.0,5.190821377967318
WQ-22674-WIN,Shigella,Bacterial,25.11466000435487,6.433090779711396,5.133777084652577,2.4616212086033866,81.67286816623958,0.359285305073372,9.008721949924375,7441.562767805204,1519.6324584752338,6.5,7.5,7.72136662535659
WQ-36299-SUM,Salmonella typhi,Bacterial,42.51394118453953,6.244888522625337,10.463655569026786,1.6244386488965936,134.55981793024756,0.606946856608825,22.66884406346783,11890.521297694628,3651.6840778023216,7.0,8.0,10.0
WQ-24354-WIN,Plasmodium falciparum,Parasitic,24.283897983392798,4.0840410227340165,4.074614764001337,3.7089262053986434,-143.90003039193897,1.3768232963378368,7.248697060205243,3715.4239011718128,0.0,9.0,9.0,6.79421850989462
WQ-35520-POS,Plasmodium falciparum,Parasitic,27.974291688169423,7.433142081946448,3.321358426634123,3.9643307406112482,-118.17059045676581,0.37245362189005077,21.213108989802215,628.1375625624281,0.0,9.0,9.0,7.138734743232993
WQ-18008-MON,Salmonella typhi,Bacterial,26.207921739170644,6.280780997102969,5.441740752717317,2.2161910068798347,-98.78879506857109,2.77976707054137,132.19881571536772,6439.328853846351,7698.453559951348,7.0,8.0,8.906550711199145
WQ-69851-SUM,E. coli O157:H7,Bacterial,42.797568488287816,7.057178449166239,6.842987250354816,4.534770521828906,-53.48513826333435,4.190415850638676,18.874787121426248,2583.570218967571,15817.694972975549,7.0,7.0,8.661224659987724
WQ-70499-POS,Salmonella typhi,Bacterial,57.024215239971724,6.0338240259695475,4.311549172238354,0.8630709167942318,-39.88985297879833,0.432075843607597,25.229219917371935,15701.148812304107,6774.267696782499,7.0,8.0,10.0
WQ-90273-MON,Salmonella typhi,Bacterial,35.168194431851006,4.875549402831597,10.48208855221944,4.466704913934424,177.98088454904124,4.981345231834845,113.02826527691693,16601.56069382214,8265.717517087474,7.0,8.0,8.52528224769867
WQ-41499-SUM,E. coli O157:H7,Bacterial,38.12964679802989,2.8561125904272355,6.278984237112981,4.662813127516262,-72.34673976636226,4.645991980628205,14.904168561945005,26717.846729679288,19026.460248786996,7.0,7.0,8.843180320202872
WQ-61102-WIN,Plasmodium falciparum,Parasitic,17.97232796661865,6.908664488758074,5.560312681549658,2.4740500180090845,-30.50252074950221,1.1277741203044644,3.0571550386701007,829.8724029899881,0.0,9.0,9.0,7.458291605649702
WQ-33286-SUM,Norovirus,Viral,4.29171719824608,6.834435298102708,2.482471242393575,4.889324845478436,53.2760312407686,2.5144985043817294,2.3280040544978773,1686.8699004941375,195.9747876986539,7.0,9.0,10.0
WQ-95378-POS,Norovirus,Viral,19.39346021465547,1.8133079701022634,3.5179185250870364,6.0830107720327575,312.5327043453524,2.3198715439271336,5.976219770648395,1413.3335598100316,133.84670338381554,7.0,9.0,9.849338068638625
WQ-21730-WIN,Shigella,Bacterial,20.220667113571874,6.009856025731024,4.3558991207744,3.1390074450691,110.46611116271173,1.3098103544903166,18.38650363415678,1963.5380483986917,92.48261228266341,6.5,7.5,6.8935919735417555
WQ-35309-WIN,Norovirus,Viral,27.850935437146994,1.408422820548044,2.8744132041948105,1.658873812873105,113.1492427264415,0.3524669928491827,5.947721848529457,1919.2629475917947,819.2091927416127,7.0,9.0,3.1229932673792207
WQ-67467-SUM,Vibrio cholerae,Bacterial,56.351174748941425,10.095020849613428,11.56502287558197,1.6287725552416386,-10.67348745097903,9.31711541386296,78.88675537951178,18248.481130090913,33352.87405179606,8.0,7.0,10.0
WQ-53355-WIN,Clean Water,None,1.0049224324771608,7.052167024656628,1.973445690522576,12.371827463574032,897.8241122742378,0.2603575252314755,0.19419823565822933,695.8915248555223,0.0,0.0,0.0,0.03457823023508219
WQ-68737-POS,Norovirus,Viral,33.949096846266194,5.6062573792864345,2.3557717457157628,2.867654948937678,-14.585667813616148,1.9945150293176346,1.945277980044815,3072.8773062900677,93.22714461514146,7.0,9.0,9.874245896262522
WQ-30855-WIN,Vibrio cholerae,Bacterial,42.15665631905133,5.782196068853729,8.302296569134526,3.0143936893657277,19.00014235887734,33.55239042997552,17.734738456731122,11255.85628365042,7770.246095528026,8.0,7.0,5.751860070865048
WQ-10310-POS,Salmonella typhi,Bacterial,42.93876985633827,2.0818406023921994,10.044731923991703,5.451178715168022,28.227004932941718,4.244669711718134,54.93092968107857,9822.926619833303,2302.9108753658033,7.0,8.0,10.0
WQ-56408-MON,Norovirus,Viral,46.903961360798576,6.209898523119063,1.5248565203691744,3.607359001985446,35.02389679833227,1.751905720425508,18.745097985212254,4251.109315200883,1398.0138748801419,7.0,9.0,7.922949456505669
WQ-88576-SUM,Norovirus,Viral,65.69681836620468,6.8483755647080224,4.260082912854324,3.2667648168953347,324.4717509666255,3.9334548527251707,5.628218754607137,2316.921016827702,1627.3868069219452,7.0,9.0,7.59696966299936
WQ-83489-WIN,Salmonella typhi,Viral,15.850866269124793,4.395021552945484,3.218884748498668,4.207333917203439,11.657219044716115,0.8382220858313046,1.3660250628929087,1029.8125419395942,436.6989836148921,7.0,9.0,7.3381163520802115
WQ-73995-MON,E. coli O157:H7,Bacterial,17.825578890602095,6.7018047161452134,4.843762136326607,0.6864922241159349,307.96104002044024,2.4028936761523445,29.517492488173723,19914.045370525622,12470.259052879828,7.0,7.0,9.722832514555883
WQ-30789-SUM,Norovirus,Viral,40.30239857889516,6.943905407849451,1.9294344287334226,6.306251215612533,113.14181651513931,2.3237781982532697,11.22277822912251,980.8721426723624,1898.276113809737,7.0,9.0,4.734859461252903
WQ-73792-SUM,Salmonella typhi,Bacterial,59.23326916327268,5.9967891588395945,8.595429844383686,2.9548847250995918,-24.871941391982958,2.508460634074391,29.779378352237153,15525.001746029215,5087.091820522052,7.0,8.0,10.0
WQ-75354-WIN,Shigella,Bacterial,25.863477854414832,9.084857615819065,11.289397614788816,1.208803459767633,55.91263248451874,0.3695229029217396,15.419141957754222,4976.973675577515,2066.0676369162766,6.5,7.5,4.013318550385181
WQ-28882-POS,Shigella,Bacterial,28.330478916754256,6.012411933269243,4.102433378674257,1.2949515895887447,10.821500203915107,2.040904061517227,21.898008799797662,4728.555835524224,1970.3442623673955,6.5,7.5,8.30325896327502
WQ-49067-MON,E. coli O157:H7,Bacterial,34.9692799986429,7.301580958869129,4.373752954331761,2.5914358059524254,159.18118588603502,3.6147541483478887,99.67899168884951,30854.39220903056,22737.383996796787,7.0,7.0,10.0
WQ-82938-MON,Norovirus,Viral,44.63188925883271,8.268849211029307,3.0265793948412494,5.445592725504254,70.07671141386842,2.6375468513825857,77.50042004748882,3202.5642718627887,528.7565151450111,7.0,9.0,8.905003182380137
WQ-31042-SUM,Vibrio cholerae,Bacterial,40.975661354772576,7.076346886842018,7.283563033679435,0.6823372387449775,108.71001244620231,21.40415545649099,86.34865843436677,40754.281808038846,10289.503433548747,8.0,7.0,10.0
WQ-80838-SUM,E. coli O157:H7,Bacterial,37.821278768622314,5.068442181968796,5.566879908535292,4.020449324472699,-12.01444659553892,0.9773122572201146,15.807741989482185,33510.45087052721,16789.041894959497,7.0,7.0,9.143882255438298
WQ-25470-WIN,Salmonella typhi,Bacterial,20.36875611867827,5.709961210023108,9.376297128228062,5.284029734324546,-1.1960696216312579,2.9135840854339605,15.46148255327205,4710.496522652749,560.7455468294294,7.0,8.0,6.8022683666937205
WQ-23574-POS,Shigella,Bacterial,33.256317159272214,6.151908194065531,6.6296330886123,1.5303445875394783,119.45723828168437,1.9169158644776187,55.28908045568333,2363.5921609348343,6479.89850612113,6.5,7.5,9.304201862105998
WQ-47883-WIN,Norovirus,Viral,4.9998355041734355,6.211023480148978,0.9165488096516213,5.087871061517854,134.7808788810893,0.2564962974022402,2.2249320597669278,1806.9123277323247,567.1828289816115,7.0,9.0,7.941961756282149
WQ-57496-MON,Salmonella typhi,Bacterial,33.689560644115936,1.6603512848755972,6.240397909707193,0.45278900100350955,-70.51442251453237,0.18184820385620876,66.01959226745954,18342.96829293578,12230.951268767381,7.0,8.0,10.0
WQ-68161-MON,Salmonella typhi,Viral,57.67751100809677,1.7979759079296282,6.334638188305256,3.641483422815331,183.57826912028736,1.351787962983209,18.589569959060313,6576.282381346189,1354.9410777169173,7.0,9.0,6.298986769704732
WQ-86462-WIN,Norovirus,Viral,12.354284304959656,6.248431203764273,4.003046096550943,3.8295635145795526,97.38294613468435,0.08883047055076876,4.513401888874598,3566.051370032865,218.60411877554384,7.0,9.0,7.7432322027582146
WQ-94634-WIN,Plasmodium falciparum,Parasitic,24.450774042328987,8.257501462005004,9.414014679787915,3.6879053868744873,-124.42530470566265,1.9012430025612097,7.520003624817466,690.9849554569777,0.0,9.0,9.0,10.0
WQ-69989-MON,E. coli O157:H7,Bacterial,33.84818441528991,7.322612492541603,4.1348857318241015,5.346938010740757,-40.44632146498087,5.779473959658575,29.112400209567912,16812.44014460487,9197.08241308029,7.0,7.0,7.630986747853894
WQ-47733-SUM,Norovirus,Viral,18.703496153687777,7.109370004730245,2.6491896846526037,2.5511872442891192,117.81468019861603,1.116732188554574,7.646580007381244,3287.363401786691,1074.0648236923835,7.0,9.0,7.72511975464524
WQ-69412-POS,Salmonella typhi,Bacterial,36.80863880954207,7.956189348448561,12.720537540905658,2.5335306399092428,-66.51200654894548,2.638763163211873,8.408768804933606,19736.491060473592,1093.8031953484942,7.0,8.0,5.660334093605771
WQ-44018-POS,Salmonella typhi,Viral,8.383893393484934,2.6759111072308173,4.914372233091366,3.4157116985552856,9.332695529011232,2.7861426276286183,1.5941105511810982,1728.0971593777258,309.4899780320653,7.0,9.0,10.0
WQ-74968-SUM,Plasmodium falciparum,Parasitic,44.50551072617552,5.776233816823648,3.417095746918822,3.2963590053058907,77.32343170504112,1.6880544032284133,4.0651362214095075,563.8672059363203,0.0,9.0,9.0,6.128826945798023
WQ-74316-SUM,E. coli O157:H7,Bacterial,29.85160049450304,4.8238119748838315,4.102822943696579,3.398082392384135,142.16584664595837,4.235050999818445,9.27283678054925,24838.6359649112,19806.979078319193,7.0,7.0,10.0
WQ-74630-SUM,Norovirus,Viral,62.39618602712099,5.6291480967643786,2.2427053288766694,1.8677233438838148,221.32420919125073,0.428985839668101,2.8758104893073235,3814.2701270978005,788.297754761712,7.0,9.0,10.0
WQ-79077-SUM,Salmonella typhi,Bacterial,39.68949933249632,3.498289776183317,7.314307272536418,6.113365571210012,-13.244001877511966,2.180086270248066,25.390353667368547,170487.79855638705,30634.145922782438,7.0,8.0,6.68793268031427
WQ-78152-POS,Shigella,Bacterial,44.883370439056435,6.577657082101592,5.2849496210156595,1.7262661043031273,107.67789904286813,0.3036141910916569,21.18640019316022,1641.6619985538573,6482.817181184706,6.5,7.5,6.057659844247679
WQ-18079-POS,Vibrio cholerae,Bacterial,24.109802396281772,6.080656989144775,5.84899814136802,2.048210388611876,-184.91966916141337,19.10987969268668,97.59488925359628,18928.956474293987,14698.10820673139,8.0,7.0,6.3975648525052815
WQ-98952-MON,E. coli O157:H7,Bacterial,50.11312627661722,6.25561281733814,9.366939934840172,1.7699598252537723,226.82850781297145,1.5359162981787886,94.93650766103724,278743.2081101335,124181.61759391887,7.0,7.0,9.501513916893943
WQ-56005-SUM,Salmonella typhi,Bacterial,31.579575776091424,6.698639095858419,11.27409274400565,1.3167712176461521,-52.926800636644394,4.017629589046355,14.619030118565668,34261.756474986614,65228.83440920824,7.0,8.0,10.0
WQ-85788-SUM,Shigella,Bacterial,38.59126754196765,7.891426375064397,6.1658383767995755,0.6576195244979446,84.97446489731426,0.860693948788782,26.396521342922114,10689.342463373945,6430.6364821530615,6.5,7.5,8.033341021451552
WQ-80926-POS,Vibrio cholerae,Bacterial,23.734779100915162,7.088421093727626,3.011474649864451,0.8800090045137272,-41.199488087112265,3.680473413843206,50.58775961803698,48170.8265505106,20698.577082435448,8.0,7.0,7.4860204104223556
WQ-44432-WIN,Clean Water,None,12.13352953097328,6.82770652995473,0.7728142885684728,7.242355910514894,469.63284402709775,0.5314378135763019,0.33756628447764664,586.6981162811077,0.0,0.0,0.0,0.0
WQ-29167-WIN,Plasmodium falciparum,Parasitic,28.1930170258911,11.266032277503452,0.9922173765585778,4.1346780913739565,-76.30874237582451,1.6686209470778894,2.9834620539911327,521.3484343019272,0.0,9.0,9.0,8.424315176955115
WQ-96143-POS,Vibrio cholerae,Bacterial,18.821093719524285,10.13511546925635,10.813122975580464,1.009997325231631,55.69951086639602,23.700841001609398,32.89628312724269,37989.179870844426,11150.959638327677,8.0,7.0,10.0
WQ-68348-POS,Clean Water,None,17.72910384694639,6.371690956461575,0.885123749829001,6.596398157905098,994.8530316438881,0.6843346012186289,0.11632771149693394,688.430061242489,0.0,0.0,0.0,0.7517825293275224
WQ-13046-MON,Norovirus,Viral,10.582749598853118,5.330826304660535,1.1935094609942556,1.63827244582142,78.34231376178037,3.86586435953103,58.780939127930814,5207.617876523136,837.047990246456,7.0,9.0,10.0
WQ-57872-MON,Norovirus,Viral,44.12586507996824,6.826471859192448,4.94903370118732,3.3395014815653763,194.6863837221127,0.11069133419392699,18.66993263797041,5974.418217261724,658.9510027265067,7.0,9.0,7.1565970510374814
WQ-47216-SUM,Norovirus,Viral,22.4370226648338,2.1379527938187053,3.3677846955055872,2.1258343954979213,74.82856039732579,1.6826171449096623,3.4388417362081443,3036.0999745774116,1608.6937438400807,7.0,9.0,10.0
WQ-43710-WIN,Norovirus,Viral,4.749492113303031,8.058974665576622,5.932146769355623,2.13765115771331,260.0637868560026,2.512159359115831,7.01774210150673,568.0873808682624,116.92783092233405,7.0,9.0,6.82030231666248
WQ-21270-POS,Plasmodium falciparum,Parasitic,20.096376387710947,8.259882370691464,8.91050093860127,5.592195950223901,156.7637449481496,0.375284768532701,18.33847470322909,671.3512313970502,0.0,9.0,9.0,9.71012790257952
WQ-40130-POS,Shigella,Bacterial,20.056809261318065,9.752192256780203,10.951095968727273,1.9848290731811706,-38.552125260978535,12.15231890672856,128.6954965562458,92512.757430139,102178.4774905812,8.0,7.0,6.873022438765993
WQ-82909-SUM,Norovirus,Viral,54.021740536911345,7.768267499005273,2.1784806117774633,0.5782867377686198,48.84630417760598,0.6997378746333974,3.890978243386787,1015.2522227678178,864.5747106532752,7.0,9.0,3.826650013627266
WQ-90475-WIN,Vibrio cholerae,Bacterial,32.195012650675174,4.609124058910913,6.10372743755274,0.8607559967536618,21.04757909513285,3.163077874265552,9.2148170261631,5566.2998302261785,11785.712845612907,8.0,7.0,8.161233148620083
WQ-99566-WIN,Norovirus,Viral,0.0,3.21312157943237,2.7341029859265125,4.561174627879888,60.95479551717459,1.2915050447182257,0.6173243551176189,1323.1119067117768,0.0,7.0,9.0,8.006595336599254
WQ-43817-POS,E. coli O157:H7,Bacterial,40.44726806057419,6.65811491018678,8.156408117688898,7.608658800348893,238.33687986829108,1.6524377811336461,13.050801741432029,18202.865845835968,14911.181752363143,7.0,7.0,10.0
WQ-96243-SUM,Norovirus,Viral,51.55410711500429,6.615507324434188,1.6625890022899505,1.9595828239972073,164.01781859720418,0.33676347401653783,4.49510722143741,3878.8417927672676,675.2739440257608,7.0,9.0,10.0
WQ-24663-MON,Dengue Virus,Viral,30.00179849559369,5.037321654202766,6.021319989035584,5.82209860934969,-6.812360071452637,0.4892355217374623,17.28530328376278,883.9255297159027,0.0,7.0,8.0,8.13900507715615
WQ-97597-WIN,Salmonella typhi,Bacterial,22.216308267028865,4.392558598228123,4.436255715016154,2.7684538335287616,227.86742074718475,3.686849891013587,15.576475764284687,812.2855991765208,4486.372569519459,7.0,8.0,10.0
WQ-10639-MON,E. coli O157:H7,Bacterial,35.804358633787444,5.318033841655939,4.546588131469705,4.155390515085789,80.55924818350655,3.641770149146968,39.16013045588864,14622.520384609288,12184.436205904096,7.0,7.0,10.0
WQ-71852-MON,Norovirus,Viral,30.68356867728624,6.343299070601395,3.6880182841279177,2.2434802478186837,38.59345497443479,2.7705218637442677,1.370370238501958,12573.50116808652,26170.678062997024,7.0,9.0,10.0
WQ-47207-WIN,Shigella,Bacterial,12.250643629679823,6.5180137135434535,3.298395549517625,3.1266958032522965,102.36130099876152,0.5945867070379763,12.715073138176155,5257.150973609326,1638.4559375514282,6.5,7.5,4.509008185300852
WQ-70496-MON,Vibrio cholerae,Bacterial,20.935094636792794,7.792976076664448,6.111643777766376,2.038268992517843,-116.29893110070097,7.470939435682314,189.12363959285685,18164.81002875835,24302.608920378567,8.0,7.0,6.230104566938344
WQ-96929-MON,Salmonella typhi,Bacterial,29.66895398739847,4.218854970982139,10.74530347603076,1.0322200703925688,329.46578726086875,4.044906118507714,98.77717189196576,25729.960656220268,12312.943763384657,7.0,8.0,9.27635332871339
WQ-86445-WIN,Dengue Virus,Viral,19.0424860765557,5.9410831235455905,4.280507252859308,5.0145501522501945,211.87981008139298,0.9489932534837409,0.3131189753282354,653.410350106626,0.0,7.0,8.0,10.0
WQ-57601-POS,Vibrio cholerae,Bacterial,28.238672947762055,6.1027952259677996,5.203501369073698,2.253145858661538,61.889810493368024,16.53249923986668,102.03713721985963,8469.45701586647,2991.77779474249,8.0,7.0,7.150404749490381
WQ-86305-MON,E. coli O157:H7,Bacterial,48.767096502617484,4.372334221820821,1.9566148242523793,0.8263640122720081,156.95450099699576,1.877333469498526,72.78760639149162,12810.425100532493,2375.792329788921,7.0,7.0,10.0
WQ-35029-POS,Shigella,Bacterial,43.19718747461261,6.907809668755969,6.062887296407943,2.562526233626885,64.06623595013929,1.691464315875463,34.29152370869566,2704.8255693229144,6541.489672476507,6.5,7.5,10.0
WQ-37586-MON,Vibrio cholerae,Bacterial,38.4646661032753,8.36408192217871,11.214681226396204,1.8170793114007653,15.053700827720029,22.40311281291174,365.77352432441086,14637.693369393923,15298.870920066089,8.0,7.0,10.0
WQ-86594-MON,E. coli O157:H7,Bacterial,22.374288948859665,4.16277224747621,8.693805963418436,1.0560620877015245,247.39115473113722,6.178328166446775,110.12502989335387,209011.07437140538,36562.11557302226,7.0,7.0,10.0
WQ-45600-MON,Plasmodium falciparum,Parasitic,38.56424315003786,6.789418556783353,5.1036944679015095,3.6127357152695763,-48.867880555984215,1.3799222714491963,54.841292938076975,561.9733306667191,0.0,9.0,9.0,8.001607157252481
WQ-95458-SUM,Dengue Virus,Viral,30.81140478199611,5.510515819873377,6.595554831026122,5.9036958482158,106.3918723420822,0.519595223032308,0.7712030386054294,476.09859983014644,0.0,7.0,8.0,6.715732805473291
